ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
393614,P. Fox,21,Montenegro,"Hoover, Montgomery and Smith",Premier League (England),€124.9M,€363K,23.2,39.1,90.7,60.0,83,LB,181cm,Left
181216,S. Fritz,29,Holy See (Vatican City State),Mann-Taylor,Premier League (England),€113.6M,€336K,86.0,73.3,73.1,46.2,83,CF,169cm,Left
313089,M. Mckenzie,21,Rwanda,Smith-Wilson,Premier League (England),€121.2M,€325K,83.9,64.8,79.6,63.2,83,CF,171cm,Left
108514,J. Hall,33,Holy See (Vatican City State),"Montgomery, Freeman and Rose",Premier League (England),€122.2M,€344K,78.3,46.2,84.7,58.2,83,CF,166cm,Left
248039,J. Johnson,36,Algeria,Hernandez Inc,Premier League (England),€135.9M,€330K,56.8,85.8,43.0,73.9,83,CDM,203cm,Right
264532,J. Gomez,33,Mali,Underwood-Hall,Premier League (England),€107.7M,€313K,37.4,90.3,59.6,34.7,83,RB,151cm,Left
560026,M. Cline,23,Ethiopia,Valdez Ltd,Premier League (England),€115.5M,€302K,29.6,86.4,64.2,73.4,83,GK,171cm,Left
151022,J. Vasquez,22,Liechtenstein,May-Elliott,Premier League (England),€99.4M,€305K,47.9,77.8,37.8,84.4,83,CDM,185cm,Left
651014,K. Davenport,23,Holy See (Vatican City State),Manchester United,Premier League (England),€109.1M,€314K,59.4,89.6,63.3,23.6,83,RM,171cm,Left
159543,Brian Davenport,21,Algeria,"Mack, English and Woodward",Premier League (England),€103.2M,€294K,71.2,87.5,22.2,46.4,83,ST,207cm,Left
683883,J. Mcknight,33,Rwanda,Edwards-Stanton,Premier League (England),€91.1M,€302K,87.4,68.5,40.7,43.1,83,ST,183cm,Left
655472,J. Martin,29,Mali,Valdez Ltd,Premier League (England),€95M,€338K,57.8,84.5,73.3,45.4,82,CDM,203cm,Right
245887,T. Smith,24,Algeria,Manchester United,Premier League (England),€91.8M,€296K,54.2,87.7,62.9,64.5,82,LB,169cm,Right
443244,John Jr.,33,Holy See (Vatican City State),Mclaughlin Ltd,Premier League (England),€76.3M,€291K,86.6,68.9,60.3,39.3,82,CF,193cm,Left
640032,E. Rowe,33,Vanuatu,Hernandez Inc,Premier League (England),€88M,€289K,33.9,70.7,58.3,86.0,82,LB,164cm,Right
951579,B. Anderson,39,Holy See (Vatican City State),Richardson-Small,Premier League (England),€81.6M,€301K,40.9,82.3,70.5,82.3,82,GK,197cm,Left
140672,D. Lynch,35,Rwanda,Fuller Ltd,Premier League (England),€95.4M,€288K,47.4,89.8,56.7,18.8,82,RM,179cm,Left
320960,B. Craig,16,Rwanda,Johnson PLC,Premier League (England),€73.9M,€271K,22.4,71.1,85.0,37.1,82,CM,174cm,Left
370297,Robert Smith,16,Algeria,Mclaughlin Ltd,Premier League (England),€73.9M,€286K,43.1,23.7,90.6,55.2,82,RWB,157cm,Right
657381,Silva,50,Algeria,Manchester United,Premier League (England),€73.2M,€286K,57.8,85.9,9.1,68.4,82,RWB,156cm,Left
616794,K. Crawford,34,Holy See (Vatican City State),Richardson-Small,Premier League (England),€73.8M,€269K,67.2,87.4,57.0,64.5,82,LM,195cm,Right
346467,M. Greene,35,Montenegro,"Reeves, Allen and Flowers",Premier League (England),€73.4M,€262K,33.0,89.2,62.2,37.0,82,RB,190cm,Left
731672,M. Nash,35,Montenegro,"Martinez, Quinn and Neal",Premier League (England),€71.9M,€258K,28.6,89.3,61.7,41.8,82,RM,202cm,Left
690918,R. Sawyer,25,Holy See (Vatican City State),Fuller Ltd,Premier League (England),€64.4M,€274K,49.3,84.6,63.4,74.5,82,CDM,177cm,Right
912110,T. Alexander,24,Vanuatu,Manchester United,Premier League (England),€67.3M,€265K,20.1,35.6,87.2,65.9,82,LB,194cm,Left
994614,C. Gibson,25,Cocos (Keeling) Islands,Williams Group,Premier League (England),€71.3M,€253K,46.8,85.1,20.0,71.4,82,LM,156cm,Left
519528,G. Ross,29,Vanuatu,FC Barcelona,Premier League (England),€62.4M,€243K,43.3,83.3,77.4,40.8,82,LM,183cm,Right
28058,Stephen Jr.,30,Liechtenstein,"Barton, Hanson and Phillips",Premier League (England),€63.2M,€248K,60.0,44.9,89.5,43.5,82,CF,181cm,Left
306951,M. Haynes,21,Iran,Dixon Ltd,Premier League (England),€62.7M,€250K,69.3,38.6,86.3,33.6,82,LWB,174cm,Left
257935,C. Garcia,28,Montenegro,Williams Group,Premier League (England),€62.9M,€235K,38.0,68.4,78.3,82.9,82,LW,171cm,Left
1731,S. Carlson,35,Vanuatu,Liverpool,Premier League (England),€58.8M,€268K,48.4,19.8,85.3,67.0,82,RW,206cm,Right
631053,David Jr.,27,Ethiopia,Landry-Robinson,Premier League (England),€58M,€238K,71.0,36.8,83.7,31.8,81,CB,174cm,Right
156277,R. Bartlett,21,Holy See (Vatican City State),Mclaughlin Ltd,Premier League (England),€55M,€233K,34.4,56.1,85.9,66.9,81,RWB,159cm,Right
139925,Johnson,54,Vanuatu,Manchester United,Premier League (England),€49.5M,€228K,47.2,37.2,90.2,51.8,81,CF,185cm,Right
631723,S. Patel,26,Ethiopia,FC Barcelona,Premier League (England),€62.2M,€237K,55.2,70.2,85.1,54.7,81,LWB,188cm,Right
435192,R. Davis,28,Cocos (Keeling) Islands,"Miles, Thomas and Coleman",Premier League (England),€55M,€232K,67.8,62.7,74.6,82.6,81,CDM,164cm,Right
550268,T. Cunningham,29,Rwanda,Johnson-Wade,Premier League (England),€49.1M,€224K,87.5,56.7,61.4,55.1,81,CF,206cm,Left
665500,J. Stewart,29,Liechtenstein,FC Bayern München,Premier League (England),€32M,€223K,76.7,36.8,46.5,82.5,81,ST,196cm,Right
780436,John Jr.,40,Montenegro,Davis and Sons,Premier League (England),€35.8M,€216K,81.7,52.2,79.8,39.9,81,CB,193cm,Right
305349,J. Jones,20,Holy See (Vatican City State),Watkins Ltd,Premier League (England),€43.2M,€206K,46.0,60.8,82.0,77.2,81,LW,181cm,Left
182632,R. Herrera,45,Mali,"Hall, Kim and Williams",Premier League (England),€46.6M,€208K,46.3,25.1,90.3,52.0,81,CF,187cm,Right
338357,K. Horton,25,Iran,"Hoover, Montgomery and Smith",Premier League (England),€22.9M,€195K,54.3,32.6,89.8,12.7,81,LWB,175cm,Left
928249,M. Kelly,26,Rwanda,Valdez Ltd,Premier League (England),€22.8M,€210K,85.4,47.4,67.4,49.3,81,CF,189cm,Left
215826,N. Mcgee,45,Cocos (Keeling) Islands,Hayden-Harris,Premier League (England),€19.3M,€197K,35.6,68.9,84.6,37.3,81,CM,153cm,Left
723762,Jason Jr.,30,Algeria,"Mack, English and Woodward",Premier League (England),€30.7M,€206K,66.4,48.8,84.4,71.6,81,CF,159cm,Right
814409,Austin Jr.,31,Ethiopia,Richardson-Small,Premier League (England),€10M,€195K,52.3,68.1,85.9,33.8,81,RM,167cm,Left
126342,J. Cruz,35,Liechtenstein,"Miles, Thomas and Coleman",Premier League (England),€9.9M,€184K,59.7,81.9,77.5,44.9,81,CDM,190cm,Right
347751,O. Stewart,24,Liechtenstein,Davis and Sons,Premier League (England),€21.3M,€187K,39.5,31.9,83.7,72.3,81,RWB,199cm,Right
224877,J. Ingram,33,Rwanda,Montes PLC,Premier League (England),€9.9M,€183K,76.9,56.0,51.6,82.6,81,ST,158cm,Right
978681,Blanchard,21,Cocos (Keeling) Islands,Smith-Wilson,Premier League (England),€15M,€200K,88.1,58.7,24.1,27.6,81,ST,204cm,Left
663769,M. Smith,21,Ethiopia,Richardson-Small,Premier League (England),€9.7M,€182K,65.7,27.7,85.1,14.3,80,LWB,175cm,Left
745710,J. Eaton,31,Botswana,Perkins-Garcia,Premier League (England),€9.7M,€172K,55.8,53.2,88.5,34.0,80,CF,159cm,Left
623131,R. Ramirez,35,Holy See (Vatican City State),"Jenkins, Porter and Campbell",Premier League (England),€9.9M,€178K,82.1,51.9,66.5,72.3,80,CF,191cm,Left
287331,C. Rodriguez,30,Rwanda,"George, White and Yu",Premier League (England),€9.7M,€171K,29.0,80.4,77.1,63.6,80,GK,167cm,Left
533152,J. Barber,24,Ethiopia,"Hall, Kim and Williams",Premier League (England),€9.8M,€166K,47.3,33.3,90.8,40.1,80,CF,154cm,Right
508671,Sanders,24,Algeria,Davis and Sons,Premier League (England),€9.7M,€178K,81.7,73.0,55.7,70.4,80,CF,153cm,Left
107573,V. Hawkins,27,Iran,Fuller Ltd,Premier League (England),€9.7M,€164K,64.9,44.9,69.7,83.5,80,RWB,171cm,Right
9448,Johnson,15,Mali,Richardson-Small,Premier League (England),€9.5M,€145K,59.5,45.2,84.3,65.9,80,CB,185cm,Right
370517,J. Lopez,37,Iran,Watkins Ltd,Premier League (England),€9.4M,€151K,44.8,81.9,50.4,72.4,80,LB,202cm,Right
485446,C. Gill,26,Mali,Perkins-Garcia,Premier League (England),€9.4M,€153K,71.9,83.1,36.6,33.9,80,ST,172cm,Left
731632,Michael Jr.,29,Botswana,Yang Ltd,Premier League (England),€9.5M,€146K,32.7,84.6,64.8,35.0,80,RB,166cm,Left
469739,Thomas Jr.,35,Iran,Davis and Sons,Premier League (England),€9.6M,€139K,30.0,16.7,85.4,63.6,80,LB,184cm,Left
470963,N. Huang,32,Rwanda,Yang Ltd,Premier League (England),€9.3M,€123K,82.7,57.5,72.6,45.7,80,CF,150cm,Left
164187,D. Lee,15,Montenegro,"Jenkins, Porter and Campbell",Premier League (England),€9.3M,€100K,39.1,83.8,65.1,42.4,79,RM,210cm,Left
573915,R. Williams,22,Mali,Avery Inc,Premier League (England),€9.4M,€123K,80.7,74.9,28.8,33.3,79,ST,183cm,Left
705252,K. Lawson,23,Iran,Edwards-Stanton,Premier League (England),€9.1M,€99K,30.2,86.3,58.9,21.7,79,RM,151cm,Left
82866,T. Hayes,31,Algeria,"Martinez, Quinn and Neal",Premier League (England),€9.1M,€100K,10.9,23.2,85.9,58.3,79,LB,160cm,Left
255093,Stevens,47,Botswana,Johnson and Sons,Premier League (England),€9M,€100K,77.7,78.8,44.2,37.7,79,ST,200cm,Left
525445,A. Cervantes,28,Botswana,Valdez Ltd,Premier League (England),€9.3M,€99K,70.1,40.2,38.3,81.6,79,ST,200cm,Right
402591,T. Hayes,22,Iran,Davis and Sons,Premier League (England),€8.9M,€99K,42.1,71.4,60.1,81.1,79,LB,206cm,Right
894181,Scott,25,Ethiopia,Perkins-Downs,Premier League (England),€8.8M,€117K,43.4,50.9,87.7,54.7,79,LB,181cm,Left
337360,William Lambert,21,Montenegro,"Reeves, Allen and Flowers",Premier League (England),€8.9M,€99K,43.0,80.9,49.9,74.3,79,GK,168cm,Left
607709,P. Wong,15,Vanuatu,"Mills, Wiley and Hoffman",Premier League (England),€9.2M,€99K,45.2,78.5,78.7,61.7,79,GK,179cm,Left
861662,Bell,33,Mali,Manchester United,Premier League (England),€8.7M,€99K,62.1,73.1,73.8,81.0,79,CDM,181cm,Right
165422,H. Russell,30,Holy See (Vatican City State),Manchester United,Premier League (England),€8.8M,€99K,44.5,83.2,65.2,50.3,79,CDM,193cm,Right
927759,J. Pacheco,28,Montenegro,"Hall, Kim and Williams",Premier League (England),€8.8M,€98K,35.1,76.0,78.0,79.2,79,LW,180cm,Left
960625,Heath,31,Liechtenstein,Sutton-Brooks,Premier League (England),€8.8M,€99K,85.5,59.1,58.6,16.5,79,ST,160cm,Left
76016,W. Johnson,31,Vanuatu,Sutton-Brooks,Premier League (England),€8.7M,€98K,47.3,87.3,52.1,55.8,79,LB,164cm,Right
420189,B. Mccarthy,54,Ethiopia,Hernandez Inc,Premier League (England),€8.6M,€98K,58.2,82.7,67.5,51.3,79,CDM,171cm,Right
641540,K. Crawford,25,Botswana,Johnson and Sons,Premier League (England),€8.7M,€98K,73.3,80.4,57.1,22.0,79,ST,189cm,Left
297675,R. Warren,21,Holy See (Vatican City State),Yang Ltd,Premier League (England),€8.9M,€98K,61.9,28.7,85.1,54.9,79,CF,161cm,Right
912158,Daniel Washington,28,Liechtenstein,Davis and Sons,Premier League (England),€8.7M,€97K,55.6,47.2,86.3,38.8,79,CB,151cm,Right
617933,C. King,27,Montenegro,"Mack, English and Woodward",Premier League (England),€8.6M,€98K,34.0,48.7,84.2,61.7,79,RWB,157cm,Right
839151,Davila,31,Liechtenstein,Manchester United,Premier League (England),€8.5M,€98K,21.3,76.5,80.2,23.3,79,RM,185cm,Left
724802,G. Banks,32,Vanuatu,Williams Group,Premier League (England),€8.6M,€97K,17.4,67.6,54.4,82.2,79,LW,165cm,Left
847763,Troy Schaefer,35,Rwanda,"Hoover, Montgomery and Smith",Premier League (England),€8.5M,€97K,40.5,50.4,89.0,45.1,79,LB,200cm,Left
634772,T. Lopez,28,Botswana,Ramos-Thomas,Premier League (England),€8.5M,€97K,40.1,82.1,59.6,69.8,79,CDM,182cm,Right
634839,J. Harper,32,Mali,Watkins Ltd,Premier League (England),€8.6M,€97K,62.1,26.6,35.7,84.4,79,ST,193cm,Right
995289,Robert Jr.,24,Ethiopia,FC Bayern München,Premier League (England),€8.5M,€97K,63.0,84.2,65.0,61.8,79,LM,210cm,Right
671766,M. Roberts,30,Mali,Valdez Ltd,Premier League (England),€8.2M,€96K,50.0,55.7,32.2,85.9,78,LB,166cm,Right
368802,J. Le,33,Holy See (Vatican City State),Landry-Robinson,Premier League (England),€8.5M,€96K,81.2,38.3,68.0,41.6,78,CF,154cm,Left
598258,Brian Jr.,27,Cocos (Keeling) Islands,Mann-Taylor,Premier League (England),€8.3M,€98K,59.8,68.5,58.4,80.7,78,GK,164cm,Left
188732,James Mercado,17,Vanuatu,Williams Group,Premier League (England),€8.4M,€96K,7.9,31.3,87.6,49.6,78,LB,191cm,Left
65896,R. Hudson,33,Holy See (Vatican City State),"Hoover, Montgomery and Smith",Premier League (England),€8.1M,€95K,45.7,16.2,82.4,66.6,78,LB,174cm,Left
16791,P. Russell,22,Vanuatu,Underwood-Hall,Premier League (England),€8M,€95K,33.5,58.7,37.0,84.3,78,LB,198cm,Right
738006,W. Crawford,34,Ethiopia,Avery Inc,Premier League (England),€8.4M,€95K,21.5,65.9,82.1,26.1,78,CM,161cm,Left
942863,N. White,49,Algeria,Sutton-Brooks,Premier League (England),€8.2M,€95K,42.4,72.3,47.9,80.3,78,GK,152cm,Left
615438,R. Dominguez,39,Botswana,Manchester United,Premier League (England),€7.9M,€94K,55.6,70.6,80.6,69.4,78,LW,153cm,Left
181479,J. Smith,25,Cocos (Keeling) Islands,Simmons-Marsh,Premier League (England),€7.8M,€95K,40.2,56.8,81.8,66.0,78,LW,196cm,Left
754933,Johnny Hart,31,Cocos (Keeling) Islands,Campbell-Hernandez,Premier League (England),€8.1M,€94K,64.5,26.2,59.0,82.0,78,ST,166cm,Right
435664,K. Meyer,40,Liechtenstein,"Mills, Wiley and Hoffman",Premier League (England),€8M,€95K,20.2,52.5,86.7,38.0,78,CM,202cm,Left
362109,C. Quinn,31,Liechtenstein,Watkins Ltd,Premier League (England),€7.8M,€94K,67.6,81.3,43.0,37.5,78,LM,191cm,Right
42878,L. Savage,32,Holy See (Vatican City State),"Barton, Hanson and Phillips",Premier League (England),€7.8M,€94K,55.9,47.7,75.7,78.4,78,LW,182cm,Left
387153,J. Rush,15,Algeria,Morgan-Meyer,Premier League (England),€7.8M,€94K,32.5,80.9,69.9,15.1,78,GK,186cm,Right
747741,R. Burke,50,Cocos (Keeling) Islands,Paris Saint Germain,Premier League (England),€8M,€96K,44.1,36.0,34.9,88.8,78,ST,169cm,Right
723168,B. Lowery,25,Holy See (Vatican City State),"Reeves, Allen and Flowers",Premier League (England),€7.7M,€93K,12.0,67.7,81.8,42.3,78,CM,201cm,Left
133378,J. James,31,Rwanda,"Reeves, Allen and Flowers",Premier League (England),€7.8M,€93K,28.4,78.6,74.0,75.9,78,GK,173cm,Left
35310,M. Evans,24,Mali,Anderson-Elliott,Premier League (England),€7.7M,€93K,78.9,46.1,77.2,65.2,78,CB,205cm,Right
666281,J. Brown,48,Iran,Anderson-Elliott,Premier League (England),€7.7M,€93K,57.5,81.3,42.0,69.2,78,CDM,172cm,Right
404530,J. Andrews,26,Montenegro,"Ramirez, Valdez and Harris",Premier League (England),€7.6M,€93K,60.0,41.5,83.9,45.3,78,CF,190cm,Right
994443,J. Jones,29,Montenegro,Hernandez Inc,Premier League (England),€7.5M,€93K,30.0,52.4,63.3,82.6,78,RWB,194cm,Right
396592,D. Smith,28,Algeria,Mann-Taylor,Premier League (England),€7.2M,€94K,61.4,55.6,84.0,58.6,78,CB,179cm,Right
413160,Ronald Allen,31,Liechtenstein,Campbell-Hernandez,Premier League (England),€7.6M,€92K,64.4,29.9,83.2,34.0,78,LWB,163cm,Left
634528,C. Alexander,20,Montenegro,Johnson and Sons,Premier League (England),€7.5M,€92K,45.4,83.4,60.7,26.1,78,RM,168cm,Left
249526,R. Collins,27,Liechtenstein,"Hoover, Montgomery and Smith",Premier League (England),€7.1M,€92K,37.5,69.3,68.2,80.8,78,LB,165cm,Right
819283,Anderson,44,Vanuatu,"Montgomery, Freeman and Rose",Premier League (England),€7.1M,€92K,72.5,65.8,77.9,63.8,77,LM,205cm,Right
41053,J. Rodriguez,20,Iran,Morgan-Meyer,Premier League (England),€7M,€92K,59.2,24.2,82.6,46.7,77,RWB,206cm,Right
721006,Allen Jr.,20,Algeria,Montes PLC,Premier League (England),€6.8M,€91K,45.8,83.5,57.4,20.4,77,RM,187cm,Left
999589,Michael Jackson,22,Algeria,Sutton-Brooks,Premier League (England),€6.9M,€91K,35.2,89.8,38.4,36.3,77,RB,204cm,Left
131459,L. Cox,19,Algeria,Dixon Ltd,Premier League (England),€6.9M,€93K,53.0,67.6,68.8,79.2,77,CDM,206cm,Right
754208,Carlos Martinez,21,Liechtenstein,"Mills, Wiley and Hoffman",Premier League (England),€6.9M,€92K,63.2,81.2,56.8,42.4,77,LM,150cm,Right
287313,Michael Douglas,29,Cocos (Keeling) Islands,Liverpool,Premier League (England),€7M,€91K,22.9,84.2,56.3,15.1,77,RM,174cm,Left
369699,J. Gutierrez,32,Liechtenstein,Perkins-Downs,Premier League (England),€6.7M,€91K,80.2,33.4,68.1,33.5,77,CB,192cm,Right
853067,Rivera,35,Mali,Morgan-Meyer,Premier League (England),€6.7M,€91K,81.9,16.2,54.3,61.8,77,CB,194cm,Right
517353,L. Hernandez,26,Iran,Liverpool,Premier League (England),€6.6M,€91K,69.4,45.2,79.3,55.0,77,CF,210cm,Left
387373,Heath,25,Mali,Johnson PLC,Premier League (England),€6.5M,€91K,36.3,33.2,84.2,54.4,77,LB,189cm,Left
616819,M. Campos,29,Rwanda,Edwards-Stanton,Premier League (England),€6.6M,€91K,53.0,84.5,22.4,35.0,77,LM,190cm,Left
919924,I. Park,22,Mali,Pope-Bryant,Premier League (England),€6.7M,€90K,61.5,77.2,76.0,58.8,77,GK,175cm,Left
985687,Thomas Jr.,28,Rwanda,Avery Inc,Premier League (England),€6.5M,€91K,60.3,55.8,54.4,82.7,77,CDM,181cm,Right
674396,D. Foley,42,Cocos (Keeling) Islands,Landry-Robinson,Premier League (England),€6.5M,€90K,26.2,80.0,69.4,24.2,77,RB,155cm,Left
109214,W. Frank,31,Montenegro,FC Barcelona,Premier League (England),€6.5M,€90K,37.0,81.9,61.3,42.1,77,LM,161cm,Right
674499,A. Gonzales,21,Rwanda,"Ramirez, Valdez and Harris",Premier League (England),€6.5M,€90K,38.7,57.4,83.5,54.1,77,LWB,188cm,Right
469822,S. Young,25,Vanuatu,Avery Inc,Premier League (England),€6.5M,€90K,26.1,79.2,25.5,69.3,77,CDM,186cm,Left
125767,J. Robinson,23,Vanuatu,Underwood-Hall,Premier League (England),€6.3M,€89K,25.2,80.7,64.9,22.3,77,RB,196cm,Left
740459,S. Robinson,29,Liechtenstein,Pope-Bryant,Premier League (England),€6.4M,€90K,48.6,77.0,34.6,77.4,77,CDM,195cm,Left
502943,R. Morgan,30,Botswana,"Thomas, Martin and Elliott",Premier League (England),€6.4M,€89K,35.9,41.9,58.8,82.7,77,RWB,182cm,Right
191753,J. Olson,29,Iran,"Ramirez, Valdez and Harris",Premier League (England),€6.3M,€89K,68.8,80.2,60.5,61.0,77,CDM,189cm,Right
36159,D. Carpenter,26,Rwanda,Yang Ltd,Premier League (England),€6.3M,€88K,73.1,48.9,78.3,38.5,77,CF,180cm,Left
879978,Trevor Hall,29,Liechtenstein,Manchester United,Premier League (England),€6.3M,€89K,27.9,46.3,87.6,37.9,77,LB,176cm,Left
331201,D. Mendoza,35,Holy See (Vatican City State),"Martinez, Quinn and Neal",Premier League (England),€6.3M,€89K,65.5,79.4,63.3,70.4,77,CDM,155cm,Right
814908,A. Reed,15,Ethiopia,"Mills, Wiley and Hoffman",Premier League (England),€6.3M,€89K,51.6,78.9,69.9,47.8,77,CDM,169cm,Right
438098,R. Conley,30,Mali,"Thomas, Martin and Elliott",Premier League (England),€6.1M,€88K,46.8,51.2,85.5,48.4,77,RM,166cm,Left
438226,Philip Jr.,25,Liechtenstein,Underwood-Hall,Premier League (England),€6.2M,€88K,73.4,72.8,68.9,77.9,77,CDM,208cm,Right
352500,D. Sutton,37,Mali,Hayden-Harris,Premier League (England),€6.1M,€88K,41.6,72.5,49.8,77.1,76,CM,168cm,Right
147979,K. Bowen,30,Mali,Paris Saint Germain,Premier League (England),€6.2M,€88K,78.7,69.0,54.3,29.2,76,ST,210cm,Left
926241,R. Trujillo,26,Rwanda,Sutton-Brooks,Premier League (England),€6.1M,€88K,44.3,24.8,86.0,38.9,76,LWB,150cm,Left
393800,Casey,33,Montenegro,Campbell-Hernandez,Premier League (England),€6.1M,€88K,38.7,27.6,72.1,76.8,76,ST,179cm,Right
74348,T. Mcneil,25,Vanuatu,Fuller Ltd,Premier League (England),€6.2M,€88K,51.7,83.2,56.3,27.6,76,ST,205cm,Left
467720,R. Smith,30,Botswana,Mclaughlin Ltd,Premier League (England),€5.9M,€88K,44.7,44.4,85.5,47.4,76,CF,168cm,Right
345456,Gabriel Jr.,31,Iran,"Mills, Wiley and Hoffman",Premier League (England),€5.7M,€87K,42.5,40.0,87.0,44.3,76,LWB,201cm,Right
419218,Samuel Jr.,23,Rwanda,Fuller Ltd,Premier League (England),€5.7M,€87K,40.6,82.5,53.5,58.1,76,LB,179cm,Right
837208,Wang,31,Botswana,Smith-Wilson,Premier League (England),€5.8M,€88K,29.6,90.7,33.1,18.5,76,RB,201cm,Left
