ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
792743,J. Smith,27,Vietnam,FC Barcelona,Premier League (England),€3.3M,€71K,75.6,67.8,62.5,43.1,74,CF,206cm,Right
774868,T. Gutierrez,34,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€2.5M,€74K,22.9,32.7,55.9,79.8,74,CDM,205cm,Left
336396,Gary Hughes,42,Vietnam,FC Barcelona,Premier League (England),€2.7M,€74K,74.8,49.7,50.3,69.5,73,CF,201cm,Right
226846,S. Gonzales,30,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€7.1M,€72K,16.9,57.4,77.6,59.5,73,CB,200cm,Left
580293,R. Hudson,20,Kazakhstan,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€1.6M,€64K,63.9,55.8,76.1,58.9,73,LW,184cm,Left
76356,M. Castro,27,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€2.2M,€67K,34.8,39.5,31.1,83.1,72,CDM,164cm,Left
521384,M. Miller,20,Kazakhstan,Liverpool,Porter and Sons (Kazakhstan),€1.7M,€77K,30.3,55.0,35.2,78.2,72,RM,157cm,Left
935601,C. Stanley,30,Vietnam,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€2.1M,€65K,77.6,17.8,55.9,37.8,72,RB,208cm,Right
204863,Robert Jr.,20,Kazakhstan,FC Barcelona,Premier League (England),€1.2M,€63K,76.4,56.2,23.9,26.4,71,CAM,206cm,Left
567971,J. Cobb,32,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€899K,€64K,49.8,78.5,27.8,17.3,71,LWB,160cm,Left
488643,Larson,31,Kazakhstan,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€990K,€66K,26.4,61.8,48.5,74.4,71,RM,169cm,Left
226005,Davidson,16,Kazakhstan,Paris Saint Germain,Porter and Sons (Kazakhstan),€988K,€59K,29.6,67.5,72.6,16.6,71,LM,196cm,Right
674845,D. Bailey,32,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€856K,€62K,37.1,74.2,34.1,56.9,70,ST,179cm,Left
82462,B. Sanchez,34,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€839K,€59K,36.3,25.8,52.2,76.0,70,CM,175cm,Right
276602,R. Bullock,33,Kazakhstan,Manchester United,Porter and Sons (Kazakhstan),€852K,€56K,46.9,66.3,47.6,71.2,70,RM,162cm,Left
396428,A. Price,16,Kazakhstan,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€898K,€57K,59.3,73.9,31.6,30.3,70,CDM,172cm,Right
456228,S. Graham,51,Vietnam,Paris Saint Germain,Porter and Sons (Kazakhstan),€2.7M,€46K,55.8,74.0,31.7,20.9,69,LWB,203cm,Left
919107,W. Hill,42,Kazakhstan,FC Bayern München,Porter and Sons (Kazakhstan),€797K,€51K,65.2,43.9,70.5,34.9,69,GK,188cm,Left
965286,T. Gibbs,22,Kazakhstan,FC Barcelona,Premier League (England),€714K,€59K,73.2,41.0,52.2,58.0,69,GK,153cm,Right
212689,R. Colon,29,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€834K,€45K,70.5,64.3,37.2,51.3,69,CAM,193cm,Left
846429,C. Davis,26,Kazakhstan,Paris Saint Germain,Porter and Sons (Kazakhstan),€629K,€44K,14.3,51.9,73.4,49.4,68,CM,164cm,Right
829030,A. Foster,26,Vietnam,Paris Saint Germain,Porter and Sons (Kazakhstan),€680K,€40K,67.7,59.1,36.0,67.9,68,LW,188cm,Right
306295,Matthew Jr.,25,Kazakhstan,Liverpool,Porter and Sons (Kazakhstan),€645K,€45K,23.2,41.8,69.4,65.1,68,CB,200cm,Left
907903,Daniel Graham,24,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€793K,€40K,72.8,51.7,43.7,32.0,68,CAM,195cm,Left
938645,J. Brown,31,Vietnam,Paris Saint Germain,Porter and Sons (Kazakhstan),€554K,€33K,70.6,61.5,23.6,38.0,68,LWB,154cm,Left
14357,P. Park,34,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€573K,€38K,32.0,62.2,68.2,14.8,67,LM,164cm,Right
193568,Johns,28,Kazakhstan,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€600K,€37K,47.0,13.6,57.3,70.2,67,CDM,170cm,Left
991288,M. Lindsey,43,Kazakhstan,Paris Saint Germain,Porter and Sons (Kazakhstan),€710K,€37K,35.2,46.4,71.0,54.3,67,RWB,153cm,Right
119891,Daniel Sloan,20,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€504K,€40K,33.6,69.2,48.9,60.7,67,LW,160cm,Left
946897,D. Tucker,23,Vietnam,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€486K,€32K,31.2,76.3,21.3,40.6,67,RM,156cm,Right
578580,James Jr.,31,Vietnam,Paris Saint Germain,Porter and Sons (Kazakhstan),€473K,€30K,50.8,56.9,66.8,63.1,66,RWB,176cm,Right
382148,M. York,29,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€542K,€31K,67.7,62.1,23.4,49.4,66,LWB,198cm,Left
304131,M. Cantu,30,Vietnam,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€433K,€27K,34.3,70.5,33.8,43.3,64,CB,179cm,Right
565850,Jonathan Jr.,36,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€448K,€32K,59.0,45.1,65.6,37.9,64,RB,167cm,Right
959598,P. Mitchell,28,Kazakhstan,Manchester United,Porter and Sons (Kazakhstan),€467K,€27K,36.8,64.4,61.9,31.2,64,RW,153cm,Right
457886,J. Smith,51,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€408K,€29K,53.8,24.1,64.4,63.1,64,RB,151cm,Left
992950,A. Simmons,31,Kazakhstan,Paris Saint Germain,Porter and Sons (Kazakhstan),€388K,€27K,67.1,54.4,30.2,54.4,64,LW,182cm,Right
716487,D. Tran,15,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€520K,€24K,15.9,69.1,34.0,47.7,64,LB,159cm,Right
598559,R. Anderson,34,Kazakhstan,Liverpool,Porter and Sons (Kazakhstan),€393K,€28K,43.3,42.0,68.7,47.8,63,RW,172cm,Right
867903,D. Wilson,23,Vietnam,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€386K,€25K,40.4,48.6,65.9,54.5,63,RW,189cm,Right
187000,V. Henderson,44,Kazakhstan,FC Barcelona,Premier League (England),€382K,€17K,58.6,62.6,59.4,44.0,62,LWB,167cm,Right
731694,C. Munoz,27,Kazakhstan,FC Barcelona,Premier League (England),€361K,€18K,18.5,25.1,57.0,60.8,60,CF,209cm,Left
402060,A. Kennedy,29,Vietnam,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€360K,€17K,35.1,47.8,64.3,42.7,60,CM,210cm,Right
158023,D. Allen,30,Kazakhstan,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€330K,€17K,29.0,38.2,46.4,64.3,60,CF,185cm,Left
286785,R. Becker,24,Kazakhstan,FC Bayern München,Porter and Sons (Kazakhstan),€317K,€11K,38.8,64.7,31.2,35.5,58,LB,182cm,Right
524468,N. Cardenas,55,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€319K,€12K,59.6,54.4,23.1,24.9,58,LM,189cm,Left
601140,J. Wolfe,24,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€276K,€18K,59.5,50.2,42.2,47.3,57,CF,183cm,Right
433235,C. Porter,22,Kazakhstan,FC Barcelona,Premier League (England),€327K,€15K,36.2,60.5,47.6,46.4,57,LW,182cm,Left
564834,C. Clark,26,Vietnam,FC Barcelona,Premier League (England),€204K,€8K,13.4,21.0,59.3,51.2,57,CAM,185cm,Right
531059,A. Finley,25,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€190K,€3K,48.5,60.0,26.6,25.4,57,LM,156cm,Left
282292,P. Mcdonald,25,Vietnam,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€268K,€6K,59.6,37.9,48.5,38.7,57,CF,175cm,Right
625888,C. Perkins,49,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€266K,€5K,62.7,38.0,25.3,35.1,57,CAM,161cm,Left
650768,Mclaughlin,32,Vietnam,Paris Saint Germain,Porter and Sons (Kazakhstan),€144K,€500,19.2,43.7,57.2,52.6,56,CB,161cm,Left
727727,R. Powers,33,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€84K,€500,17.3,58.9,46.5,49.3,56,LB,173cm,Right
215217,S. Dixon,34,Kazakhstan,Manchester United,Porter and Sons (Kazakhstan),€92K,€500,33.1,47.2,57.2,51.6,56,CM,159cm,Right
685754,Matthew Jr.,31,Vietnam,FC Barcelona,Premier League (England),€396K,€500,58.2,43.0,50.8,33.5,56,RWB,169cm,Left
781407,Anderson,20,Kazakhstan,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€68K,€2K,58.6,25.8,45.0,27.7,55,LWB,183cm,Right
760417,Mcdonald,31,Vietnam,FC Bayern München,Porter and Sons (Kazakhstan),€45K,€500,59.0,43.5,24.1,29.4,55,CM,162cm,Left
286240,M. Hooper,33,Kazakhstan,Paris Saint Germain,Porter and Sons (Kazakhstan),€31K,€500,41.5,50.0,56.0,49.5,54,CF,154cm,Left
49373,R. Tran,28,Kazakhstan,FC Bayern München,Porter and Sons (Kazakhstan),€68K,€500,46.9,48.8,34.1,55.6,54,LB,193cm,Left
138800,A. Mayer,20,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€24K,€500,22.7,40.6,56.6,36.5,53,CF,190cm,Left
775227,Z. Simmons,26,Kazakhstan,"Reese, Rodriguez and Ford",Porter and Sons (Kazakhstan),€104K,€500,36.5,21.9,34.2,58.6,53,CM,154cm,Left
293919,Michael Bailey,25,Kazakhstan,FC Bayern München,Porter and Sons (Kazakhstan),€750,€500,15.1,7.6,22.4,61.6,52,CDM,167cm,Left
769086,Kyle Davidson,27,Kazakhstan,Manchester United,Porter and Sons (Kazakhstan),€750,€500,56.9,35.2,35.1,35.4,52,CM,166cm,Left
633921,J. King,26,Kazakhstan,Liverpool,Porter and Sons (Kazakhstan),€750,€500,47.1,34.6,50.7,23.9,50,CM,152cm,Left
593505,Matthew Jr.,33,Kazakhstan,FC Bayern München,Porter and Sons (Kazakhstan),€500,€500,40.6,49.0,9.1,50.8,50,RM,205cm,Right
659009,B. Hudson,24,Vietnam,Manchester United,Porter and Sons (Kazakhstan),€750,€500,51.8,41.4,22.1,41.8,49,RM,168cm,Right
171031,Wright,22,Kazakhstan,Liverpool,Porter and Sons (Kazakhstan),€2K,€500,15.2,24.1,37.6,49.4,46,CF,176cm,Left
49265,Thomas Jr.,35,Kazakhstan,Paris Saint Germain,Porter and Sons (Kazakhstan),€500,€500,46.3,43.4,36.3,32.9,46,RWB,206cm,Left
708794,D. Sullivan,38,Kazakhstan,Liverpool,Porter and Sons (Kazakhstan),€250,€500,13.9,38.5,47.4,39.9,46,ST,178cm,Right
919177,K. Spence,15,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€250,€500,20.3,35.4,31.4,39.5,38,CF,164cm,Left
700061,J. Thomas,28,Vietnam,Liverpool,Porter and Sons (Kazakhstan),€500,€500,30.2,15.9,32.7,18.6,32,ST,192cm,Right
